id,workflow_trace_id,domain,batch_id,shapley_values,created_date
35,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00396, ""DEBITOR_ACCOUNT_AGE"": -0.03668, ""CREDITOR_ACCOUNT_AGE"": -0.00602, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.13239, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.42555}",2025-06-13 19:33:03
36,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.00024, ""DEBITOR_ACCOUNT_AGE"": 0.02269, ""CREDITOR_ACCOUNT_AGE"": 0.0065, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.09495, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.48726}",2025-06-13 19:33:03
37,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00214, ""DEBITOR_ACCOUNT_AGE"": 0.00385, ""CREDITOR_ACCOUNT_AGE"": 0.00328, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.14144, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.20052}",2025-06-13 19:33:03
38,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00019, ""DEBITOR_ACCOUNT_AGE"": -0.00074, ""CREDITOR_ACCOUNT_AGE"": 0.00089, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13906, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19405}",2025-06-13 19:33:03
39,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00145, ""DEBITOR_ACCOUNT_AGE"": 0.00582, ""CREDITOR_ACCOUNT_AGE"": 0.00225, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13907, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.20315}",2025-06-13 19:33:03
40,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.00159, ""DEBITOR_ACCOUNT_AGE"": -0.0124, ""CREDITOR_ACCOUNT_AGE"": 0.01088, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.08018, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.5192}",2025-06-13 19:33:03
41,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.0, ""DEBITOR_ACCOUNT_AGE"": 0.00263, ""CREDITOR_ACCOUNT_AGE"": -0.00192, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13872, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.1949}",2025-06-13 19:33:03
42,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00238, ""DEBITOR_ACCOUNT_AGE"": 0.00366, ""CREDITOR_ACCOUNT_AGE"": 0.00304, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13773, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.20386}",2025-06-13 19:33:03
43,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00331, ""DEBITOR_ACCOUNT_AGE"": -0.01156, ""CREDITOR_ACCOUNT_AGE"": 0.00189, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13912, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.18663}",2025-06-13 19:33:03
44,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.00273, ""DEBITOR_ACCOUNT_AGE"": 0.00004, ""CREDITOR_ACCOUNT_AGE"": 0.00237, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.14024, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19208}",2025-06-13 19:33:03
45,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.00026, ""DEBITOR_ACCOUNT_AGE"": -0.00127, ""CREDITOR_ACCOUNT_AGE"": -0.00114, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13721, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19292}",2025-06-13 19:33:03
46,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.00136, ""DEBITOR_ACCOUNT_AGE"": 0.00577, ""CREDITOR_ACCOUNT_AGE"": 0.00588, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.18734, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.37297}",2025-06-13 19:33:03
47,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00018, ""DEBITOR_ACCOUNT_AGE"": 0.00038, ""CREDITOR_ACCOUNT_AGE"": -0.00166, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13852, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.1932}",2025-06-13 19:33:03
48,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.00004, ""DEBITOR_ACCOUNT_AGE"": 0.00053, ""CREDITOR_ACCOUNT_AGE"": -0.00196, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13766, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19371}",2025-06-13 19:33:03
49,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.00275, ""DEBITOR_ACCOUNT_AGE"": 0.00283, ""CREDITOR_ACCOUNT_AGE"": 0.00198, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.1418, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19299}",2025-06-13 19:33:03
50,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00086, ""DEBITOR_ACCOUNT_AGE"": 0.01, ""CREDITOR_ACCOUNT_AGE"": 0.00441, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.25687, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.30937}",2025-06-13 19:33:03
51,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00023, ""DEBITOR_ACCOUNT_AGE"": 0.00221, ""CREDITOR_ACCOUNT_AGE"": -0.00171, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.14026, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19334}",2025-06-13 19:33:03
52,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00146, ""DEBITOR_ACCOUNT_AGE"": -0.00407, ""CREDITOR_ACCOUNT_AGE"": -0.00076, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13999, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.18936}",2025-06-13 19:33:03
53,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.00275, ""DEBITOR_ACCOUNT_AGE"": 0.00356, ""CREDITOR_ACCOUNT_AGE"": -0.00335, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.32678, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.28082}",2025-06-13 19:33:03
54,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.00148, ""DEBITOR_ACCOUNT_AGE"": 0.00386, ""CREDITOR_ACCOUNT_AGE"": 0.00157, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.38155, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.22451}",2025-06-13 19:33:03
55,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.00158, ""DEBITOR_ACCOUNT_AGE"": 0.02354, ""CREDITOR_ACCOUNT_AGE"": 0.00023, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.17201, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.41004}",2025-06-13 19:33:03
56,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.00027, ""DEBITOR_ACCOUNT_AGE"": 0.00158, ""CREDITOR_ACCOUNT_AGE"": -0.00232, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.14036, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19148}",2025-06-13 19:33:03
57,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.00265, ""DEBITOR_ACCOUNT_AGE"": 0.0051, ""CREDITOR_ACCOUNT_AGE"": -0.00272, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.39324, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.17884}",2025-06-13 19:33:03
58,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00038, ""DEBITOR_ACCOUNT_AGE"": -0.00069, ""CREDITOR_ACCOUNT_AGE"": -0.00069, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13952, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19232}",2025-06-13 19:33:03
59,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00138, ""DEBITOR_ACCOUNT_AGE"": -0.00244, ""CREDITOR_ACCOUNT_AGE"": -0.00133, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13982, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19051}",2025-06-13 19:33:03
60,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.00005, ""DEBITOR_ACCOUNT_AGE"": 0.00287, ""CREDITOR_ACCOUNT_AGE"": -0.00228, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13886, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19461}",2025-06-13 19:33:03
61,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00072, ""DEBITOR_ACCOUNT_AGE"": 0.00436, ""CREDITOR_ACCOUNT_AGE"": 0.00117, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13972, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19939}",2025-06-13 19:33:03
62,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00202, ""DEBITOR_ACCOUNT_AGE"": 0.02503, ""CREDITOR_ACCOUNT_AGE"": 0.00416, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.04986, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.52514}",2025-06-13 19:33:03
63,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00163, ""DEBITOR_ACCOUNT_AGE"": -0.00445, ""CREDITOR_ACCOUNT_AGE"": -0.00342, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.38137, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.19471}",2025-06-13 19:33:03
64,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.00226, ""DEBITOR_ACCOUNT_AGE"": 0.00097, ""CREDITOR_ACCOUNT_AGE"": 0.00064, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.29528, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.254}",2025-06-13 19:33:03
65,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.00054, ""DEBITOR_ACCOUNT_AGE"": -0.01018, ""CREDITOR_ACCOUNT_AGE"": -0.00036, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13639, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.18503}",2025-06-13 19:33:03
66,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.0024, ""DEBITOR_ACCOUNT_AGE"": -0.00032, ""CREDITOR_ACCOUNT_AGE"": 0.00348, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13995, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19822}",2025-06-13 19:33:03
67,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.0033, ""DEBITOR_ACCOUNT_AGE"": 0.00054, ""CREDITOR_ACCOUNT_AGE"": 0.00375, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13707, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.2028}",2025-06-13 19:33:03
68,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": -0.002, ""DEBITOR_ACCOUNT_AGE"": -0.06219, ""CREDITOR_ACCOUNT_AGE"": 0.0068, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.11063, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.37612}",2025-06-13 19:33:03
69,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00032, ""DEBITOR_ACCOUNT_AGE"": 0.00784, ""CREDITOR_ACCOUNT_AGE"": -0.00137, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.42419, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.17774}",2025-06-13 19:33:03
70,fd75a28b-MTAxXX-10b8,payment_fraud,8ae32184,"{""DEBITOR_AMOUNT"": 0.00046, ""DEBITOR_ACCOUNT_AGE"": 0.00221, ""CREDITOR_ACCOUNT_AGE"": -0.00132, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.14162, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19258}",2025-06-13 19:33:03
