id,workflow_trace_id,domain,batch_id,shapley_values,created_date
24,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00389, ""DEBITOR_ACCOUNT_AGE"": 0.01912, ""CREDITOR_ACCOUNT_AGE"": -0.00424, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.34276, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.2273}",2025-06-13 23:58:31
25,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00016, ""DEBITOR_ACCOUNT_AGE"": 0.01387, ""CREDITOR_ACCOUNT_AGE"": -0.0052, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.13969, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.42755}",2025-06-13 23:58:31
26,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00249, ""DEBITOR_ACCOUNT_AGE"": 0.01433, ""CREDITOR_ACCOUNT_AGE"": -0.0022, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.39527, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.18705}",2025-06-13 23:58:31
27,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.0016, ""DEBITOR_ACCOUNT_AGE"": 0.00194, ""CREDITOR_ACCOUNT_AGE"": 0.00267, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.13761, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.36554}",2025-06-13 23:58:31
28,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00011, ""DEBITOR_ACCOUNT_AGE"": 0.00576, ""CREDITOR_ACCOUNT_AGE"": 0.00191, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.1415, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.2062}",2025-06-13 23:58:31
29,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00099, ""DEBITOR_ACCOUNT_AGE"": 0.00241, ""CREDITOR_ACCOUNT_AGE"": 0.00088, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13887, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.20556}",2025-06-13 23:58:31
30,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00012, ""DEBITOR_ACCOUNT_AGE"": -0.00639, ""CREDITOR_ACCOUNT_AGE"": -0.00069, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13623, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19666}",2025-06-13 23:58:31
31,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.0, ""DEBITOR_ACCOUNT_AGE"": -0.00142, ""CREDITOR_ACCOUNT_AGE"": -0.00156, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13716, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.2001}",2025-06-13 23:58:31
32,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00065, ""DEBITOR_ACCOUNT_AGE"": 0.01186, ""CREDITOR_ACCOUNT_AGE"": 0.00805, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.12757, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.4551}",2025-06-13 23:58:31
33,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00022, ""DEBITOR_ACCOUNT_AGE"": 0.00332, ""CREDITOR_ACCOUNT_AGE"": -0.00146, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13891, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.20338}",2025-06-13 23:58:31
34,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00014, ""DEBITOR_ACCOUNT_AGE"": 0.00191, ""CREDITOR_ACCOUNT_AGE"": -0.00111, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13928, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.20161}",2025-06-13 23:58:31
35,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00169, ""DEBITOR_ACCOUNT_AGE"": 0.02398, ""CREDITOR_ACCOUNT_AGE"": -0.00399, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.33097, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.26333}",2025-06-13 23:58:31
36,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00069, ""DEBITOR_ACCOUNT_AGE"": -0.00261, ""CREDITOR_ACCOUNT_AGE"": -0.0026, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13857, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19708}",2025-06-13 23:58:31
37,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00152, ""DEBITOR_ACCOUNT_AGE"": 0.0005, ""CREDITOR_ACCOUNT_AGE"": 0.00043, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.14078, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19875}",2025-06-13 23:58:31
38,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00244, ""DEBITOR_ACCOUNT_AGE"": -0.01678, ""CREDITOR_ACCOUNT_AGE"": -0.00265, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.19737, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.28512}",2025-06-13 23:58:31
39,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00055, ""DEBITOR_ACCOUNT_AGE"": -0.00014, ""CREDITOR_ACCOUNT_AGE"": -0.00214, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13958, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19779}",2025-06-13 23:58:31
40,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.0001, ""DEBITOR_ACCOUNT_AGE"": -0.03667, ""CREDITOR_ACCOUNT_AGE"": -0.00599, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.35683, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.23714}",2025-06-13 23:58:31
41,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00249, ""DEBITOR_ACCOUNT_AGE"": -0.00565, ""CREDITOR_ACCOUNT_AGE"": -0.0051, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.35818, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.22078}",2025-06-13 23:58:31
42,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00019, ""DEBITOR_ACCOUNT_AGE"": 0.00312, ""CREDITOR_ACCOUNT_AGE"": 0.00329, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.14058, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.2056}",2025-06-13 23:58:31
43,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00301, ""DEBITOR_ACCOUNT_AGE"": -0.0078, ""CREDITOR_ACCOUNT_AGE"": -0.0007, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.13889, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.44818}",2025-06-13 23:58:31
44,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00107, ""DEBITOR_ACCOUNT_AGE"": 0.01219, ""CREDITOR_ACCOUNT_AGE"": -0.00251, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.10422, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.49459}",2025-06-13 23:58:31
45,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00118, ""DEBITOR_ACCOUNT_AGE"": -0.00393, ""CREDITOR_ACCOUNT_AGE"": -0.00189, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13737, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.1981}",2025-06-13 23:58:31
46,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.0, ""DEBITOR_ACCOUNT_AGE"": -0.00063, ""CREDITOR_ACCOUNT_AGE"": -0.00206, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13678, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.20079}",2025-06-13 23:58:31
47,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00296, ""DEBITOR_ACCOUNT_AGE"": 0.00246, ""CREDITOR_ACCOUNT_AGE"": -0.00539, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.09966, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.48351}",2025-06-13 23:58:31
48,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00013, ""DEBITOR_ACCOUNT_AGE"": -0.00215, ""CREDITOR_ACCOUNT_AGE"": -0.00129, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13699, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19964}",2025-06-13 23:58:31
49,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.0002, ""DEBITOR_ACCOUNT_AGE"": -0.00344, ""CREDITOR_ACCOUNT_AGE"": -0.00034, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13721, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19938}",2025-06-13 23:58:31
50,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00136, ""DEBITOR_ACCOUNT_AGE"": 0.00515, ""CREDITOR_ACCOUNT_AGE"": 0.00173, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13999, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.20842}",2025-06-13 23:58:31
51,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00003, ""DEBITOR_ACCOUNT_AGE"": -0.00991, ""CREDITOR_ACCOUNT_AGE"": 0.0087, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.16928, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.36656}",2025-06-13 23:58:31
52,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00076, ""DEBITOR_ACCOUNT_AGE"": 0.0033, ""CREDITOR_ACCOUNT_AGE"": -0.00167, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13874, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.20385}",2025-06-13 23:58:31
53,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00201, ""DEBITOR_ACCOUNT_AGE"": -0.01915, ""CREDITOR_ACCOUNT_AGE"": -0.00013, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13091, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.18704}",2025-06-13 23:58:31
54,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00119, ""DEBITOR_ACCOUNT_AGE"": -0.00027, ""CREDITOR_ACCOUNT_AGE"": -0.00389, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.25371, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.26261}",2025-06-13 23:58:31
55,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.0009, ""DEBITOR_ACCOUNT_AGE"": 0.02785, ""CREDITOR_ACCOUNT_AGE"": 0.01742, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.10937, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.45675}",2025-06-13 23:58:31
56,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00137, ""DEBITOR_ACCOUNT_AGE"": 0.00373, ""CREDITOR_ACCOUNT_AGE"": 0.00037, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.14031, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.20531}",2025-06-13 23:58:31
57,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00644, ""DEBITOR_ACCOUNT_AGE"": -0.01235, ""CREDITOR_ACCOUNT_AGE"": -0.00819, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.2497, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.17374}",2025-06-13 23:58:31
58,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00312, ""DEBITOR_ACCOUNT_AGE"": 0.02148, ""CREDITOR_ACCOUNT_AGE"": -0.00453, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.20817, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.35272}",2025-06-13 23:58:31
59,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00277, ""DEBITOR_ACCOUNT_AGE"": 0.01191, ""CREDITOR_ACCOUNT_AGE"": -0.00099, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.38825, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.15924}",2025-06-13 23:58:31
60,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00021, ""DEBITOR_ACCOUNT_AGE"": 0.01653, ""CREDITOR_ACCOUNT_AGE"": 0.0039, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.42911, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.11986}",2025-06-13 23:58:31
61,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00189, ""DEBITOR_ACCOUNT_AGE"": -0.042, ""CREDITOR_ACCOUNT_AGE"": -0.00137, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.20195, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.2456}",2025-06-13 23:58:31
62,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00313, ""DEBITOR_ACCOUNT_AGE"": 0.00187, ""CREDITOR_ACCOUNT_AGE"": 0.00474, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.3328, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.23495}",2025-06-13 23:58:31
63,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.0002, ""DEBITOR_ACCOUNT_AGE"": -0.00807, ""CREDITOR_ACCOUNT_AGE"": -0.00249, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13402, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19507}",2025-06-13 23:58:31
64,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00128, ""DEBITOR_ACCOUNT_AGE"": 0.00204, ""CREDITOR_ACCOUNT_AGE"": -0.00058, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.14184, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.20113}",2025-06-13 23:58:31
65,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00148, ""DEBITOR_ACCOUNT_AGE"": 0.00119, ""CREDITOR_ACCOUNT_AGE"": 0.00158, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13932, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.20502}",2025-06-13 23:58:31
66,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00059, ""DEBITOR_ACCOUNT_AGE"": 0.00393, ""CREDITOR_ACCOUNT_AGE"": -0.00008, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13904, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.20564}",2025-06-13 23:58:31
67,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.00046, ""DEBITOR_ACCOUNT_AGE"": -0.00813, ""CREDITOR_ACCOUNT_AGE"": -0.00104, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.13586, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.19453}",2025-06-13 23:58:31
68,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": -0.0027, ""DEBITOR_ACCOUNT_AGE"": 0.0099, ""CREDITOR_ACCOUNT_AGE"": -0.00146, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": 0.21918, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": 0.28209}",2025-06-13 23:58:31
69,1bdb68ca-MTAxXX-76c5,payment_fraud,da3aa0b7,"{""DEBITOR_AMOUNT"": 0.00049, ""DEBITOR_ACCOUNT_AGE"": -0.00101, ""CREDITOR_ACCOUNT_AGE"": -0.00277, ""DEBITOR_PHY_AND_TOWER_DISTANCE"": -0.1384, ""CREDITOR_PHY_AND_TOWER_DISTANCE"": -0.1985}",2025-06-13 23:58:31
