item_id,batch_id,actual,predicted
498,b67426a6,0,0
499,b67426a6,0,0
500,b67426a6,1,1
501,b67426a6,0,0
502,b67426a6,1,1
503,b67426a6,0,0
504,b67426a6,1,1
505,b67426a6,0,0
506,b67426a6,0,0
507,b67426a6,0,0
508,b67426a6,1,1
509,b67426a6,1,1
510,b67426a6,0,0
511,b67426a6,0,0
512,b67426a6,0,0
513,b67426a6,1,1
514,b67426a6,0,0
515,b67426a6,0,0
516,b67426a6,1,1
517,b67426a6,0,0
518,b67426a6,0,0
519,b67426a6,1,1
520,b67426a6,0,0
521,b67426a6,1,1
522,b67426a6,0,0
523,b67426a6,0,0
524,b67426a6,0,0
525,b67426a6,1,1
526,b67426a6,0,0
527,b67426a6,1,1
528,b67426a6,0,0
529,b67426a6,1,1
530,b67426a6,0,0
531,b67426a6,0,0
532,b67426a6,0,0
533,b67426a6,0,0
534,b67426a6,0,0
535,b67426a6,0,0
536,b67426a6,0,0
537,b67426a6,0,0
538,b67426a6,1,1
539,b67426a6,0,0
540,b67426a6,1,1
541,b67426a6,1,1
542,b67426a6,0,0
543,b67426a6,0,0
544,b67426a6,0,0
545,b67426a6,1,1
546,b67426a6,0,0
547,b67426a6,0,0
548,b67426a6,1,1
549,b67426a6,0,0
550,b67426a6,0,0
551,b67426a6,0,0
552,b67426a6,1,1
553,b67426a6,1,1
554,b67426a6,0,0
555,b67426a6,0,0
556,b67426a6,1,1
557,b67426a6,0,0
558,b67426a6,0,0
559,b67426a6,0,0
560,b67426a6,0,0
561,b67426a6,0,0
562,b67426a6,1,1
563,b67426a6,0,0
564,b67426a6,0,0
565,b67426a6,0,0
566,b67426a6,1,1
567,b67426a6,0,0
568,b67426a6,0,0
569,b67426a6,0,0
570,b67426a6,0,0
571,b67426a6,0,0
572,b67426a6,0,0
573,b67426a6,0,1
574,b67426a6,1,1
575,b67426a6,1,1
576,b67426a6,1,1
577,b67426a6,0,0
578,b67426a6,0,1
579,b67426a6,0,1
580,b67426a6,1,1
581,b67426a6,0,0
582,b67426a6,0,0
583,b67426a6,0,0
584,b67426a6,0,0
585,b67426a6,0,0
586,b67426a6,0,0
587,b67426a6,0,0
588,b67426a6,0,0
589,b67426a6,0,0
590,b67426a6,1,1
591,b67426a6,1,1
592,b67426a6,0,0
593,b67426a6,1,1
594,b67426a6,0,0
595,b67426a6,1,1
596,b67426a6,0,0
597,b67426a6,1,1
598,b67426a6,0,0
599,b67426a6,1,1
600,b67426a6,0,0
601,b67426a6,1,1
602,b67426a6,1,1
603,b67426a6,0,0
604,b67426a6,1,1
605,b67426a6,0,0
606,b67426a6,0,0
607,b67426a6,0,0
608,b67426a6,0,0
609,b67426a6,0,0
610,b67426a6,1,1
611,b67426a6,0,1
612,b67426a6,0,0
613,b67426a6,0,0
614,b67426a6,0,0
615,b67426a6,0,0
616,b67426a6,0,1
617,b67426a6,0,0
618,b67426a6,0,0
619,b67426a6,0,0
620,b67426a6,1,1
621,b67426a6,1,1
622,b67426a6,0,0
623,b67426a6,1,1
624,b67426a6,1,1
625,b67426a6,0,1
626,b67426a6,0,0
627,b67426a6,0,0
628,b67426a6,1,1
629,b67426a6,0,1
630,b67426a6,0,1
631,b67426a6,0,0
632,b67426a6,0,0
633,b67426a6,0,0
634,b67426a6,0,0
635,b67426a6,1,1
636,b67426a6,0,0
637,b67426a6,0,0
638,b67426a6,0,0
639,b67426a6,0,0
640,b67426a6,0,0
641,b67426a6,0,0
642,b67426a6,1,1
643,b67426a6,1,1
644,b67426a6,0,0
645,b67426a6,0,0
646,b67426a6,1,1
647,b67426a6,0,0
648,b67426a6,0,0
649,b67426a6,1,1
650,b67426a6,0,0
651,b67426a6,0,1
652,b67426a6,1,1
653,b67426a6,1,1
654,b67426a6,1,1
655,b67426a6,0,0
656,b67426a6,0,0
657,b67426a6,1,1
658,b67426a6,0,0
659,b67426a6,1,1
660,b67426a6,1,1
661,b67426a6,0,0
662,b67426a6,1,1
663,b67426a6,0,0
664,b67426a6,0,0
665,b67426a6,0,0
666,b67426a6,0,1
667,b67426a6,0,0
668,b67426a6,1,1
669,b67426a6,0,0
670,b67426a6,1,1
671,b67426a6,0,0
672,b67426a6,1,1
673,b67426a6,0,0
674,b67426a6,0,0
675,b67426a6,0,0
676,b67426a6,0,0
677,b67426a6,0,0
678,b67426a6,0,0
679,b67426a6,0,0
680,b67426a6,1,1
681,b67426a6,0,0
682,b67426a6,0,0
683,b67426a6,0,0
684,b67426a6,0,1
685,b67426a6,1,1
686,b67426a6,0,1
687,b67426a6,0,0
688,b67426a6,0,1
689,b67426a6,0,0
690,b67426a6,0,0
691,b67426a6,0,0
692,b67426a6,1,1
693,b67426a6,0,0
694,b67426a6,0,0
695,b67426a6,1,1
696,b67426a6,0,0
697,b67426a6,1,1
698,b67426a6,0,0
699,b67426a6,0,0
700,b67426a6,0,0
701,b67426a6,1,1
702,b67426a6,0,0
703,b67426a6,0,0
704,b67426a6,0,0
705,b67426a6,1,1
706,b67426a6,0,0
707,b67426a6,1,1
708,b67426a6,0,0
709,b67426a6,0,0
710,b67426a6,0,0
711,b67426a6,0,0
712,b67426a6,1,1
713,b67426a6,0,1
714,b67426a6,0,0
715,b67426a6,0,0
716,b67426a6,1,1
717,b67426a6,0,0
718,b67426a6,1,1
719,b67426a6,0,0
720,b67426a6,0,0
721,b67426a6,0,0
722,b67426a6,0,0
723,b67426a6,0,0
724,b67426a6,0,0
725,b67426a6,0,0
726,b67426a6,1,1
727,b67426a6,0,0
728,b67426a6,0,0
729,b67426a6,1,1
730,b67426a6,0,0
731,b67426a6,0,0
732,b67426a6,0,0
733,b67426a6,0,0
734,b67426a6,0,0
735,b67426a6,1,1
736,b67426a6,0,0
737,b67426a6,0,0
738,b67426a6,0,0
739,b67426a6,0,0
740,b67426a6,0,0
741,b67426a6,0,0
742,b67426a6,0,0
743,b67426a6,0,0
744,b67426a6,0,0
745,b67426a6,0,0
746,b67426a6,0,0
747,b67426a6,0,0
748,b67426a6,0,1
749,b67426a6,0,0
750,b67426a6,0,0
751,b67426a6,0,0
752,b67426a6,0,0
753,b67426a6,0,0
754,b67426a6,1,1
755,b67426a6,0,0
756,b67426a6,0,0
757,b67426a6,0,0
758,b67426a6,0,0
759,b67426a6,1,1
760,b67426a6,0,0
761,b67426a6,0,0
762,b67426a6,1,1
763,b67426a6,0,0
764,b67426a6,0,0
765,b67426a6,0,0
766,b67426a6,1,1
767,b67426a6,0,0
768,b67426a6,0,0
769,b67426a6,0,0
770,b67426a6,1,1
771,b67426a6,0,0
772,b67426a6,0,0
773,b67426a6,0,0
774,b67426a6,0,0
775,b67426a6,0,0
776,b67426a6,0,0
777,b67426a6,0,0
778,b67426a6,0,0
779,b67426a6,1,1
780,b67426a6,0,0
781,b67426a6,0,0
782,b67426a6,0,0
783,b67426a6,0,0
784,b67426a6,0,0
785,b67426a6,0,0
786,b67426a6,0,0
787,b67426a6,1,1
788,b67426a6,1,1
789,b67426a6,0,0
790,b67426a6,1,1
791,b67426a6,0,0
792,b67426a6,0,0
793,b67426a6,1,1
794,b67426a6,0,0
795,b67426a6,0,0
796,b67426a6,0,0
797,b67426a6,0,0
798,b67426a6,0,0
799,b67426a6,0,0
800,b67426a6,1,1
801,b67426a6,0,0
802,b67426a6,0,0
803,b67426a6,0,0
804,b67426a6,0,0
805,b67426a6,0,0
806,b67426a6,0,0
807,b67426a6,0,0
808,b67426a6,0,0
809,b67426a6,0,0
810,b67426a6,0,0
811,b67426a6,1,1
812,b67426a6,0,0
813,b67426a6,0,0
814,b67426a6,0,0
815,b67426a6,0,0
816,b67426a6,0,0
817,b67426a6,1,1
818,b67426a6,0,0
819,b67426a6,0,0
820,b67426a6,0,0
821,b67426a6,0,0
822,b67426a6,0,0
823,b67426a6,0,0
824,b67426a6,0,0
825,b67426a6,0,1
826,b67426a6,0,0
827,b67426a6,1,1
828,b67426a6,1,1
829,b67426a6,1,1
830,b67426a6,0,0
831,b67426a6,0,0
832,b67426a6,0,0
833,b67426a6,0,0
834,b67426a6,0,0
835,b67426a6,1,1
836,b67426a6,0,0
837,b67426a6,1,1
838,b67426a6,0,0
839,b67426a6,0,0
840,b67426a6,0,0
841,b67426a6,0,0
842,b67426a6,0,0
843,b67426a6,1,1
844,b67426a6,0,0
845,b67426a6,0,0
846,b67426a6,0,0
847,b67426a6,1,1
848,b67426a6,1,1
849,b67426a6,0,0
850,b67426a6,0,0
851,b67426a6,1,1
852,b67426a6,1,1
853,b67426a6,1,1
854,b67426a6,0,0
855,b67426a6,1,1
856,b67426a6,1,1
857,b67426a6,1,1
858,b67426a6,1,1
859,b67426a6,0,0
860,b67426a6,1,1
861,b67426a6,0,0
862,b67426a6,1,1
863,b67426a6,0,0
864,b67426a6,0,0
865,b67426a6,1,1
866,b67426a6,0,0
867,b67426a6,0,0
868,b67426a6,0,0
869,b67426a6,0,0
870,b67426a6,0,0
871,b67426a6,0,0
872,b67426a6,0,0
873,b67426a6,1,1
874,b67426a6,1,1
875,b67426a6,0,1
876,b67426a6,0,0
877,b67426a6,1,1
878,b67426a6,0,0
879,b67426a6,0,0
880,b67426a6,0,0
881,b67426a6,1,1
882,b67426a6,0,0
883,b67426a6,0,0
884,b67426a6,0,0
885,b67426a6,0,0
886,b67426a6,0,0
887,b67426a6,1,1
888,b67426a6,0,0
889,b67426a6,0,0
890,b67426a6,1,1
891,b67426a6,0,0
892,b67426a6,1,1
893,b67426a6,0,0
894,b67426a6,0,0
895,b67426a6,1,1
896,b67426a6,0,0
897,b67426a6,1,1
898,b67426a6,1,1
899,b67426a6,0,0
900,b67426a6,1,1
901,b67426a6,0,0
902,b67426a6,0,0
903,b67426a6,0,0
904,b67426a6,1,1
905,b67426a6,0,0
906,b67426a6,1,1
907,b67426a6,0,0
908,b67426a6,1,1
909,b67426a6,0,0
910,b67426a6,0,0
911,b67426a6,1,1
912,b67426a6,0,0
913,b67426a6,0,0
914,b67426a6,0,0
915,b67426a6,1,1
916,b67426a6,0,0
917,b67426a6,1,1
918,b67426a6,0,0
919,b67426a6,0,0
920,b67426a6,0,0
921,b67426a6,1,1
922,b67426a6,1,1
923,b67426a6,0,0
924,b67426a6,1,1
925,b67426a6,0,0
926,b67426a6,0,0
927,b67426a6,0,0
928,b67426a6,0,1
929,b67426a6,0,0
930,b67426a6,0,0
931,b67426a6,0,0
932,b67426a6,0,0
933,b67426a6,1,1
934,b67426a6,0,0
935,b67426a6,1,1
936,b67426a6,1,1
937,b67426a6,0,0
938,b67426a6,0,0
939,b67426a6,0,0
940,b67426a6,0,0
941,b67426a6,0,0
942,b67426a6,0,0
943,b67426a6,0,0
944,b67426a6,0,0
945,b67426a6,0,0
946,b67426a6,0,0
947,b67426a6,0,0
948,b67426a6,0,0
949,b67426a6,1,1
950,b67426a6,0,0
951,b67426a6,1,1
952,b67426a6,1,1
953,b67426a6,0,0
954,b67426a6,0,0
955,b67426a6,1,1
956,b67426a6,0,0
957,b67426a6,1,1
958,b67426a6,1,1
959,b67426a6,0,0
960,b67426a6,0,0
961,b67426a6,1,1
962,b67426a6,1,1
963,b67426a6,1,1
964,b67426a6,1,1
965,b67426a6,1,1
966,b67426a6,1,1
967,b67426a6,0,0
968,b67426a6,0,0
969,b67426a6,1,1
970,b67426a6,1,1
971,b67426a6,0,0
972,b67426a6,1,1
973,b67426a6,0,0
974,b67426a6,0,0
975,b67426a6,0,0
976,b67426a6,1,1
977,b67426a6,1,1
978,b67426a6,0,0
979,b67426a6,0,0
980,b67426a6,1,1
981,b67426a6,1,1
982,b67426a6,0,0
983,b67426a6,0,0
984,b67426a6,1,1
985,b67426a6,1,1
986,b67426a6,0,0
987,b67426a6,0,0
988,b67426a6,0,0
989,b67426a6,1,1
990,b67426a6,0,0
991,b67426a6,1,1
992,b67426a6,0,0
993,b67426a6,0,0
994,b67426a6,0,0
995,b67426a6,0,0
996,b67426a6,0,0
997,b67426a6,0,0
998,b67426a6,0,0
999,b67426a6,1,1
1000,b67426a6,0,0
1001,b67426a6,0,0
1002,b67426a6,1,1
1003,b67426a6,1,1
1004,b67426a6,0,0
1005,b67426a6,1,1
1006,b67426a6,1,1
1007,b67426a6,1,1
1008,b67426a6,0,0
1009,b67426a6,1,1
1010,b67426a6,0,0
1011,b67426a6,0,0
1012,b67426a6,0,0
1013,b67426a6,0,0
1014,b67426a6,1,1
1015,b67426a6,0,0
1016,b67426a6,0,1
1017,b67426a6,0,0
1018,b67426a6,1,1
1019,b67426a6,0,0
1020,b67426a6,0,0
1021,b67426a6,1,1
1022,b67426a6,0,0
1023,b67426a6,0,0
1024,b67426a6,0,0
1025,b67426a6,1,1
1026,b67426a6,0,0
1027,b67426a6,1,1
1028,b67426a6,0,0
1029,b67426a6,1,1
1030,b67426a6,1,1
1031,b67426a6,1,1
1032,b67426a6,0,0
1033,b67426a6,0,0
1034,b67426a6,0,0
1035,b67426a6,1,1
1036,b67426a6,0,0
1037,b67426a6,0,0
1038,b67426a6,0,0
1039,b67426a6,1,1
1040,b67426a6,0,0
1041,b67426a6,0,0
1042,b67426a6,0,0
1043,b67426a6,0,0
1044,b67426a6,0,0
1045,b67426a6,1,1
1046,b67426a6,1,1
1047,b67426a6,0,0
1048,b67426a6,0,0
1049,b67426a6,0,0
1050,b67426a6,0,0
1051,b67426a6,1,1
1052,b67426a6,0,0
1053,b67426a6,0,0
1054,b67426a6,0,0
1055,b67426a6,0,0
1056,b67426a6,1,1
1057,b67426a6,0,0
1058,b67426a6,0,0
1059,b67426a6,0,0
1060,b67426a6,1,1
1061,b67426a6,0,0
1062,b67426a6,1,1
1063,b67426a6,1,1
1064,b67426a6,0,0
1065,b67426a6,0,0
1066,b67426a6,0,1
1067,b67426a6,0,0
1068,b67426a6,0,0
1069,b67426a6,0,0
1070,b67426a6,0,0
1071,b67426a6,0,0
1072,b67426a6,1,1
1073,b67426a6,0,0
1074,b67426a6,1,1
1075,b67426a6,0,0
1076,b67426a6,1,1
1077,b67426a6,1,1
1078,b67426a6,1,1
1079,b67426a6,1,1
1080,b67426a6,1,1
1081,b67426a6,0,0
1082,b67426a6,0,0
1083,b67426a6,0,0
1084,b67426a6,0,0
1085,b67426a6,0,0
1086,b67426a6,0,0
1087,b67426a6,1,1
1088,b67426a6,0,0
1089,b67426a6,0,0
1090,b67426a6,0,0
1091,b67426a6,0,0
1092,b67426a6,1,1
1093,b67426a6,0,0
1094,b67426a6,1,1
1095,b67426a6,0,1
1096,b67426a6,1,1
1097,b67426a6,0,0
1098,b67426a6,0,0
1099,b67426a6,1,1
1100,b67426a6,0,0
1101,b67426a6,1,1
1102,b67426a6,1,1
1103,b67426a6,1,1
1104,b67426a6,1,1
1105,b67426a6,0,0
1106,b67426a6,0,0
1107,b67426a6,0,0
1108,b67426a6,0,0
1109,b67426a6,0,0
1110,b67426a6,1,1
1111,b67426a6,0,0
1112,b67426a6,0,0
1113,b67426a6,1,1
1114,b67426a6,0,0
1115,b67426a6,0,0
1116,b67426a6,1,1
1117,b67426a6,0,0
1118,b67426a6,0,0
1119,b67426a6,1,1
1120,b67426a6,0,0
1121,b67426a6,0,0
1122,b67426a6,1,1
1123,b67426a6,0,0
1124,b67426a6,0,0
1125,b67426a6,1,1
1126,b67426a6,0,0
1127,b67426a6,0,0
1128,b67426a6,0,0
1129,b67426a6,0,0
1130,b67426a6,0,0
1131,b67426a6,0,0
1132,b67426a6,0,0
1133,b67426a6,1,1
1134,b67426a6,1,1
1135,b67426a6,0,0
1136,b67426a6,0,0
1137,b67426a6,0,0
1138,b67426a6,0,0
1139,b67426a6,1,1
1140,b67426a6,0,0
1141,b67426a6,0,0
1142,b67426a6,0,0
1143,b67426a6,0,0
1144,b67426a6,0,0
1145,b67426a6,0,0
1146,b67426a6,1,1
1147,b67426a6,0,0
1148,b67426a6,0,0
1149,b67426a6,0,0
1150,b67426a6,0,0
1151,b67426a6,1,1
